rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
201703017101243,MANNGTR,06:23,06:24,06:23,,06:24:30,,,,,,,,,,,,,,
201703017101243,CLCHSTR,06:33,06:35,06:33,,06:35,,,,,,,,,,,,,,100
201703017101243,STFD,07:15,,07:15,,07:16,,,,,,,,,,,,,,100
201703017101243,LIVST,07:27,,07:25,,,,,,,,,,,,,,,,100
201703017101249,NRCH,,06:00,,,06:00,,,,,,,,,,,,05:59,,
201703017101249,NRCHTPJ,,,,06:01,,,,,06:00,,,,,,,,,,
201703017101249,TRWSSBJ,,,,06:01:30,,,,,06:01,,,,,,,,,,
201703017101249,TROWSEJ,,,,06:02:30,,,,,,,,,,,,06:02,,,
201703017101249,DISS,06:17,06:18,06:16:30,,06:18,,,,,,,,,,06:15,,06:18,,
201703017101249,HAGHLYJ,,,,06:26:30,,,,,,,,,,,,06:26,,,
201703017101249,STWMRKT,06:29,06:30,06:29,,06:30:30,,,,,,,,,,06:29,,06:29,,
201703017101249,IPSWEPJ,,,,06:39,,,,,06:37,,,,,,,,,,
201703017101249,IPSWESJ,,,,06:40,,,,,,,,,,,,06:39,,,
201703017101249,IPSWICH,06:42,,06:42,,,,,,,,,,,,06:42,,,,
201703017101249,MANNGTR,06:53,06:54,06:53,,06:54:30,,,,,,,,,,,,,100,
201703017101249,CLCHSTR,07:03,07:05,07:03,,07:05,,,,,,,,,,,,,100,
201703017101249,LIVST,07:58,,07:56,,,,,,,,,,,,,,,100,100
201703017101255,NRCH,,06:24,,,06:24,,,,,,,,,,,,06:24,,
201703017101255,NRCHTPJ,,,,06:25,,,,,06:25,,,,,,,,,,
201703017101255,TRWSSBJ,,,,06:25:30,,,,,06:25,,,,,,,,,,
201703017101255,TROWSEJ,,,,06:26:30,,,,,,,,,,,,06:26,,,
201703017101255,DISS,06:41,06:42,06:40:30,,06:42,,,,,,,,,,06:40,,07:02,,
201703017101255,HAGHLYJ,,,,06:50:30,,,,,,,,,,,,07:10,,,
201703017101255,MANNGTR,07:17,07:18,07:17,,07:18:30,,,,,,,,,,,,,,100
201703017101255,STWMRKT,06:53,06:54,06:53,,06:54:30,,,,,,,,,,07:13,,07:25,,100
201703017101255,CLCHSTR,07:28,07:30,07:28,,07:30,,,,,,,,,,,,,,100
201703017101255,IPSWEPJ,,,,07:03,,,,,07:33,,,,,,,,,,100
201703017101255,IPSWESJ,,,,07:04,,,,,,,,,,,,07:34,,,100
201703017101255,IPSWICH,07:06,,07:06,,,,,,,,,,,,07:39,,,,100
201703017101255,LIVST,08:24,,08:22,,,,,,,,,,,,,,,100,100
201703017101262,NRCH,,06:48,,,06:48,,,,,,,,,,,,,100,
201703017101262,DISS,07:05,07:06,07:04:30,,07:06,,,,,,,,,,,,,100,
201703017101262,STWMRKT,07:17,07:18,07:17,,07:18:30,,,,,,,,,,,,,100,
201703017101262,IPSWICH,07:30,07:32,07:30,,07:32,,,,,,,,,,,,,100,
201703017101262,MANNGTR,07:42,07:43,07:42,,07:43:30,,,,,,,,,,,,,100,
201703017101262,LIVST,08:42,,08:40,,,,,,,,,,,,,,,100,
201703017101268,NRCH,,07:05,,,07:05,,,,,,,,,,,,07:05,,
201703017101268,NRCHTPJ,,,,07:06,,,,,07:06,,,,,,,,,,
201703017101268,TRWSSBJ,,,,07:06:30,,,,,07:06,,,,,,,,,,
201703017101268,TROWSEJ,,,,07:07:30,,,,,,,,,,,,07:07,,,
201703017101268,DISS,07:22,07:23,07:21:30,,07:23,,,,,,,,,,07:22,,07:24,,
201703017101268,HAGHLYJ,,,,07:31:30,,,,,,,,,,,,07:35,,,
201703017101268,STWMRKT,07:34,07:35,07:34,,07:35:30,,,,,,,,,,07:40,,07:41,,
201703017101268,IPSWEPJ,,,,07:44,,,,,07:49,,,,,,,,,,
201703017101268,IPSWESJ,,,,07:45,,,,,,,,,,,,07:50,,,
201703017101268,IPSWICH,07:47,07:49,07:47,,07:49,,,,,,,,,,07:52,,07:54,,
201703017101268,IPSWHJN,,,,07:51,,,,,,,,,,,,07:57,,,
201703017101268,MANNGTR,07:58,07:59,07:58,,07:59:30,,,,,,,,,,08:04,,08:06,,
201703017101268,CLCHSTR,08:08,08:10,08:08,,08:10,,,,,,,,,,08:17,,08:19,,126
201703017101268,MRKSTEY,,,,08:14:30,,,,,,,,,,,,08:25,,,126
201703017101268,WITHAME,,,,08:20:30,,,,,,,,,,,,08:38,,,126
201703017101268,CHLMSFD,,,,08:27:30,,,,,,,,,,,,08:51,,,126
201703017101268,SHENFLD,,,,08:37,,,,,,,,,,,,09:03,,,126
201703017101268,BRTWOOD,,,,08:38,,,,,09:04,,,,,,,,,,126
201703017101268,HRLDWOD,,,,08:41,,,,,09:07,,,,,,,,,,126
201703017101268,GIDEAPK,,,,08:43,,,,,,,,,,,,09:09,,,126
201703017101268,ROMFORD,,,,08:43:30,,,,,,,,,,,,09:09,,,126
201703017101268,CHDWLHT,,,,08:45,,,,,09:10,,,,,,,,,,126
201703017101268,GODMAYS,,,,08:46,,,,,09:11,,,,,,,,,,126
201703017101268,SVNKNGS,,,,08:46:30,,,,,09:12,,,,,,,,,,126
201703017101268,ILFORD,,,,08:47:30,,,,,,,,,,,,09:14,,,126
201703017101268,MANRPK,,,,08:48,,,,,09:14,,,,,,,,,,126
201703017101268,FRSTGTJ,,,,08:49,,,,,,,,,,,,09:15,,,126
201703017101268,FRSTGT,,,,08:49:30,,,,,09:15,,,,,,,,,,126
201703017101268,STFD,08:52,,08:51:30,,08:53,,,,,,,,,,09:18,,09:21,,126
201703017101268,BOWJ,,,,08:57,,,,,,,,,,,,09:22,,,126
201703017101268,BTHNLGR,,,,08:59,,,,,,,,,,,,09:24,,,126
201703017101268,LIVST,09:04,,09:02,,,,,,,,,,,,09:28,,,,126
201703017101276,NRCH,,07:40,,,07:40,,,,,,,,,,,,07:45,,
201703017101276,NRCHTPJ,,,,07:41,,,,,07:46,,,,,,,,,,
201703017101276,TRWSSBJ,,,,07:41:30,,,,,07:46,,,,,,,,,,
201703017101276,TROWSEJ,,,,07:42:30,,,,,,,,,,,,07:47,,,
201703017101276,DISS,07:57,07:58,07:56:30,,07:58,,,,,,,,,,08:01,,08:03,,
201703017101276,HAGHLYJ,,,,08:06:30,,,,,,,,,,,,08:12,,,
201703017101276,STWMRKT,,,,08:08,,,,,,,,,,,,08:12,,,
201703017101276,IPSWEPJ,,,,08:15,,,,,08:18,,,,,,,,,,
201703017101276,IPSWESJ,,,,08:16,,,,,,,,,,,,08:20,,,
201703017101276,IPSWICH,08:18,08:20,08:18,,08:20,,,,,,,,,,08:23,,08:25,,
201703017101276,IPSWHJN,,,,08:22,,,,,,,,,,,,08:27,,,
201703017101276,MANNGTR,,,,08:28,,,,,,,,,,,,08:33,,,
201703017101276,CLCHSTR,,,,08:34,,,,,,,,,,,,08:38,,,
201703017101276,MRKSTEY,,,,08:37:30,,,,,,,,,,,,08:42,,,
201703017101276,WITHAME,,,,08:43:30,,,,,,,,,,,,08:48,,,
201703017101276,CHLMSFD,,,,08:49:30,,,,,,,,,,,,09:00,,,
201703017101276,SHENFLD,,,,08:58,,,,,,,,,,,,09:12,,,126
201703017101276,BRTWOOD,,,,09:00,,,,,09:13,,,,,,,,,,126
201703017101276,HRLDWOD,,,,09:03,,,,,09:16,,,,,,,,,,126
201703017101276,GIDEAPK,,,,09:05:30,,,,,,,,,,,,09:18,,,126
201703017101276,ROMFORD,,,,09:06,,,,,,,,,,,,09:18,,,126
201703017101276,CHDWLHT,,,,09:08,,,,,09:20,,,,,,,,,,126
201703017101276,GODMAYS,,,,09:08:30,,,,,09:20,,,,,,,,,,126
201703017101276,SVNKNGS,,,,09:09,,,,,09:21,,,,,,,,,,126
201703017101276,ILFORD,,,,09:10,,,,,,,,,,,,09:23,,,126
201703017101276,MANRPK,,,,09:11,,,,,09:24,,,,,,,,,,126
201703017101276,FRSTGTJ,,,,09:11:30,,,,,,,,,,,,09:25,,,126
201703017101276,FRSTGT,,,,09:12,,,,,09:25,,,,,,,,,,126
201703017101276,STFD,,,,09:13,,,,,,,,,,,,09:32,,,126
201703017101276,BOWJ,,,,09:16,,,,,,,,,,,,09:33,,,126
201703017101276,BTHNLGR,,,,09:18,,,,,,,,,,,,09:34,,,126
201703017101276,LIVST,09:24,,09:22,,,,,,,,,,,,09:38,,,,126
201703017101284,NRCH,,08:00,,,08:00,,,,,,,,,,,,08:00,,
201703017101284,NRCHTPJ,,,,08:01,,,,,08:01,,,,,,,,,,
201703017101284,TRWSSBJ,,,,08:01:30,,,,,08:01,,,,,,,,,,
201703017101284,TROWSEJ,,,,08:02:30,,,,,,,,,,,,08:04,,,
201703017101284,DISS,08:17,08:17,08:16:30,,08:17:30,,,,,,,,,,08:17,,08:19,,
201703017101284,HAGHLYJ,,,,08:26,,,,,,,,,,,,08:28,,,
201703017101284,STWMRKT,08:29,08:29,08:28:30,,08:29:30,,,,,,,,,,08:30,,08:32,,
201703017101284,IPSWEPJ,,,,08:38,,,,,08:39,,,,,,,,,,
201703017101284,IPSWESJ,,,,08:39,,,,,,,,,,,,08:40,,,
201703017101284,IPSWICH,08:41,08:43,08:41,,08:43,,,,,,,,,,08:42,,08:44,,
201703017101284,IPSWHJN,,,,08:45,,,,,,,,,,,,08:46,,,
201703017101284,MANNGTR,08:52,08:53,08:52,,08:53,,,,,,,,,,08:53,,08:55,,
201703017101284,CLCHSTR,09:02,09:03,09:01:30,,09:03:30,,,,,,,,,,09:03,,09:04,,
201703017101284,MRKSTEY,,,,09:08,,,,,,,,,,,,09:09,,,
201703017101284,WITHAME,,,,09:14,,,,,,,,,,,,09:14,,,
201703017101284,CHLMSFD,09:21,09:21,09:20:30,,09:22,,,,,,,,,,09:21,,09:23,,
201703017101284,SHENFLD,,,,09:31,,,,,,,,,,,,09:32,,,
201703017101284,BRTWOOD,,,,09:32,,,,,09:33,,,,,,,,,,
201703017101284,HRLDWOD,,,,09:36,,,,,09:37,,,,,,,,,,
201703017101284,GIDEAPK,,,,09:37:30,,,,,,,,,,,,09:38,,,
201703017101284,ROMFORD,,,,09:38,,,,,,,,,,,,09:38,,,
201703017101284,CHDWLHT,,,,09:40,,,,,09:40,,,,,,,,,,
201703017101284,GODMAYS,,,,09:40:30,,,,,09:40,,,,,,,,,,
201703017101284,SVNKNGS,,,,09:41,,,,,09:41,,,,,,,,,,
201703017101284,ILFORD,,,,09:42,,,,,,,,,,,,09:42,,,
201703017101284,MANRPK,,,,09:43,,,,,09:43,,,,,,,,,,
201703017101284,FRSTGTJ,,,,09:43:30,,,,,,,,,,,,09:44,,,
201703017101284,FRSTGT,,,,09:44,,,,,09:44,,,,,,,,,,
201703017101284,STFD,09:46,,09:46,,09:47,,,,,,,,,,09:48,,09:50,,
201703017101284,BOWJ,,,,09:51,,,,,,,,,,,,09:52,,,
201703017101284,BTHNLGR,,,,09:53,,,,,,,,,,,,09:54,,,
201703017101284,LIVST,09:58,,09:56,,,,,,,,,,,,09:58,,,,
201703017101292,NRCH,,08:30,,,08:30,,,,,,,,,,,,08:30,,
201703017101292,NRCHTPJ,,,,08:31,,,,,08:31,,,,,,,,,,
201703017101292,TRWSSBJ,,,,08:31:30,,,,,08:31,,,,,,,,,,
201703017101292,TROWSEJ,,,,08:32:30,,,,,,,,,,,,08:37,,,
201703017101292,DISS,08:47,08:47,08:46:30,,08:47:30,,,,,,,,,,08:52,,08:55,,
201703017101292,HAGHLYJ,,,,08:56,,,,,,,,,,,,09:03,,,
201703017101292,STWMRKT,,,,08:57:30,,,,,,,,,,,,09:03,,,
201703017101292,IPSWEPJ,,,,09:04:30,,,,,09:09,,,,,,,,,,
201703017101292,IPSWESJ,,,,09:05:30,,,,,,,,,,,,09:11,,,
201703017101292,IPSWICH,09:08,09:09,09:07:30,,09:09:30,,,,,,,,,,09:13,,09:16,,
201703017101292,IPSWHJN,,,,09:11:30,,,,,,,,,,,,09:19,,,126
201703017101292,MANNGTR,09:19,09:19,09:18:30,,09:19:30,,,,,,,,,,09:26,,09:28,,126
201703017101292,CLCHSTR,09:28,09:30,09:28,,09:30,,,,,,,,,,09:37,,09:38,,126
201703017101292,MRKSTEY,,,,09:34:30,,,,,,,,,,,,09:43,,,126
201703017101292,WITHAME,,,,09:40:30,,,,,,,,,,,,09:49,,,126
201703017101292,CHLMSFD,,,,09:46:30,,,,,,,,,,,,09:58,,,126
201703017101292,SHENFLD,,,,09:55,,,,,,,,,,,,10:10,,,126
201703017101292,BRTWOOD,,,,09:56,,,,,10:11,,,,,,,,,,126
201703017101292,HRLDWOD,,,,09:59,,,,,10:14,,,,,,,,,,126
201703017101292,GIDEAPK,,,,10:00:30,,,,,,,,,,,,10:16,,,126
201703017101292,ROMFORD,,,,10:01,,,,,,,,,,,,10:16,,,126
201703017101292,CHDWLHT,,,,10:03,,,,,10:18,,,,,,,,,,126
201703017101292,GODMAYS,,,,10:03:30,,,,,10:18,,,,,,,,,,126
201703017101292,SVNKNGS,,,,10:04,,,,,10:19,,,,,,,,,,126
201703017101292,ILFORD,,,,10:05,,,,,,,,,,,,10:20,,,126
201703017101292,MANRPK,,,,10:06,,,,,10:21,,,,,,,,,,126
201703017101292,FRSTGTJ,,,,10:06:30,,,,,,,,,,,,10:22,,,126
201703017101292,FRSTGT,,,,10:07,,,,,10:22,,,,,,,,,,126
201703017101292,STFD,,,,10:08,,,,,,,,,,,,10:25,,,126
201703017101292,BOWJ,,,,10:11,,,,,,,,,,,,10:26,,,126
201703017101292,BTHNLGR,,,,10:13,,,,,,,,,,,,10:28,,,126
201703017101292,LIVST,10:19,,10:17,,,,,,,,,,,,10:35,,,,126
201703017101296,NRCH,,09:00,,,09:00,,,,,,,,,,,,09:00,,
201703017101296,NRCHTPJ,,,,09:01,,,,,09:01,,,,,,,,,,
201703017101296,TRWSSBJ,,,,09:01:30,,,,,09:01,,,,,,,,,,
201703017101296,TROWSEJ,,,,09:02:30,,,,,,,,,,,,09:02,,,
201703017101296,DISS,09:17,09:17,09:16:30,,09:17:30,,,,,,,,,,09:16,,09:19,,
201703017101296,HAGHLYJ,,,,09:26,,,,,,,,,,,,09:27,,,
201703017101296,STWMRKT,09:29,09:29,09:28:30,,09:29:30,,,,,,,,,,09:30,,09:31,,
201703017101296,IPSWEPJ,,,,09:38,,,,,09:39,,,,,,,,,,
201703017101296,IPSWESJ,,,,09:39,,,,,,,,,,,,09:40,,,
201703017101296,IPSWICH,09:41,09:43,09:41,,09:43,,,,,,,,,,09:41,,09:43,,
201703017101296,IPSWHJN,,,,09:45,,,,,,,,,,,,09:46,,,
201703017101296,MANNGTR,09:52,09:53,09:52,,09:53,,,,,,,,,,09:53,,09:55,,
201703017101296,CLCHSTR,10:02,10:03,10:01:30,,10:03:30,,,,,,,,,,10:03,,10:04,,
201703017101296,MRKSTEY,,,,10:08,,,,,,,,,,,,10:09,,,
201703017101296,WITHAME,,,,10:14,,,,,,,,,,,,10:14,,,
201703017101296,CHLMSFD,10:21,10:21,10:20:30,,10:22,,,,,,,,,,10:20,,10:22,,
201703017101296,SHENFLD,,,,10:31,,,,,,,,,,,,10:30,,,
201703017101296,BRTWOOD,,,,10:32,,,,,10:31,,,,,,,,,,
201703017101296,HRLDWOD,,,,10:35,,,,,10:34,,,,,,,,,,
201703017101296,GIDEAPK,,,,10:36:30,,,,,,,,,,,,10:36,,,
201703017101296,ROMFORD,,,,10:37,,,,,,,,,,,,10:37,,,
201703017101296,CHDWLHT,,,,10:39,,,,,10:39,,,,,,,,,,
201703017101296,GODMAYS,,,,10:39:30,,,,,10:39,,,,,,,,,,
201703017101296,SVNKNGS,,,,10:40,,,,,10:40,,,,,,,,,,
201703017101296,ILFORD,,,,10:41,,,,,,,,,,,,10:43,,,
201703017101296,MANRPK,,,,10:42,,,,,10:44,,,,,,,,,,
201703017101296,FRSTGTJ,,,,10:42:30,,,,,,,,,,,,10:45,,,
201703017101296,FRSTGT,,,,10:43,,,,,10:45,,,,,,,,,,
201703017101296,STFD,10:45,,10:45,,10:46,,,,,,,,,,10:50,,10:52,,
201703017101296,BOWJ,,,,10:50,,,,,,,,,,,,10:54,,,
201703017101296,BTHNLGR,,,,10:52,,,,,,,,,,,,10:56,,,
201703017101296,LIVST,10:55,,10:55,,,,,,,,,,,,11:01,,,,
201703017101304,NRCH,,09:30,,,09:30,,,,,,,,,,,,09:30,,
201703017101304,NRCHTPJ,,,,09:31,,,,,09:31,,,,,,,,,,
201703017101304,TRWSSBJ,,,,09:31:30,,,,,09:31,,,,,,,,,,
201703017101304,TROWSEJ,,,,09:32:30,,,,,,,,,,,,09:32,,,
201703017101304,DISS,09:47,09:47,09:46:30,,09:47:30,,,,,,,,,,09:46,,09:48,,
201703017101304,HAGHLYJ,,,,09:56,,,,,,,,,,,,09:56,,,
201703017101304,STWMRKT,,,,09:57:30,,,,,,,,,,,,09:57,,,
201703017101304,IPSWEPJ,,,,10:04:30,,,,,10:03,,,,,,,,,,
201703017101304,IPSWESJ,,,,10:05:30,,,,,,,,,,,,10:05,,,
201703017101304,IPSWICH,10:08,10:09,10:07:30,,10:09:30,,,,,,,,,,10:06,,10:08,,
201703017101304,IPSWHJN,,,,10:11:30,,,,,,,,,,,,10:11,,,
201703017101304,MANNGTR,10:19,10:19,10:18:30,,10:19:30,,,,,,,,,,10:18,,10:19,,
201703017101304,CLCHSTR,10:28,10:30,10:28,,10:30,,,,,,,,,,10:28,,10:29,,
201703017101304,MRKSTEY,,,,10:34:30,,,,,,,,,,,,10:34,,,
201703017101304,WITHAME,,,,10:40:30,,,,,,,,,,,,10:39,,,
201703017101304,CHLMSFD,,,,10:46:30,,,,,,,,,,,,10:45,,,
201703017101304,SHENFLD,,,,10:55,,,,,,,,,,,,10:53,,,
201703017101304,BRTWOOD,,,,10:56,,,,,10:54,,,,,,,,,,
201703017101304,HRLDWOD,,,,10:59,,,,,10:57,,,,,,,,,,
201703017101304,GIDEAPK,,,,11:00:30,,,,,,,,,,,,10:58,,,
201703017101304,ROMFORD,,,,11:01,,,,,,,,,,,,10:59,,,
201703017101304,CHDWLHT,,,,11:03,,,,,11:01,,,,,,,,,,
201703017101304,GODMAYS,,,,11:03:30,,,,,11:01,,,,,,,,,,
201703017101304,SVNKNGS,,,,11:04,,,,,11:02,,,,,,,,,,
201703017101304,ILFORD,,,,11:05,,,,,,,,,,,,11:03,,,
201703017101304,FRSTGTJ,,,,11:06:30,,,,,,,,,,,,11:04,,,
201703017101304,MANRPK,,,,11:06,,,,,11:04,,,,,,,,,,
201703017101304,FRSTGT,,,,11:07,,,,,11:04,,,,,,,,,,
201703017101304,STFD,,,,11:08,,,,,,,,,,,,11:07,,,
201703017101304,BOWJ,,,,11:11,,,,,,,,,,,,11:09,,,
201703017101304,BTHNLGR,,,,11:13,,,,,,,,,,,,11:10,,,
201703017101304,LIVST,11:19,,11:17,,,,,,,,,,,,11:17,,,,
201703017101308,NRCH,,10:00,,,10:00,,,,,,,,,,,,10:00,,
201703017101308,NRCHTPJ,,,,10:01,,,,,10:01,,,,,,,,,,
201703017101308,TRWSSBJ,,,,10:01:30,,,,,10:01,,,,,,,,,,
201703017101308,TROWSEJ,,,,10:02:30,,,,,,,,,,,,10:02,,,
201703017101308,DISS,10:17,10:17,10:16:30,,10:17:30,,,,,,,,,,10:16,,10:18,,
201703017101308,HAGHLYJ,,,,10:26,,,,,,,,,,,,10:26,,,
201703017101308,STWMRKT,10:29,10:29,10:28:30,,10:29:30,,,,,,,,,,10:29,,10:30,,
201703017101308,IPSWEPJ,,,,10:38,,,,,10:38,,,,,,,,,,
201703017101308,IPSWESJ,,,,10:39,,,,,,,,,,,,10:39,,,
201703017101308,IPSWICH,10:41,10:43,10:41,,10:43,,,,,,,,,,10:40,,10:43,,
201703017101308,IPSWHJN,,,,10:45,,,,,,,,,,,,10:45,,,
201703017101308,MANNGTR,10:52,10:53,10:52,,10:53,,,,,,,,,,10:52,,10:53,,
201703017101308,CLCHSTR,11:02,11:03,11:01:30,,11:03:30,,,,,,,,,,11:05,,11:06,,
201703017101308,MRKSTEY,,,,11:08,,,,,,,,,,,,11:11,,,
201703017101308,WITHAME,,,,11:14,,,,,,,,,,,,11:17,,,
201703017101308,CHLMSFD,11:21,11:21,11:20:30,,11:22,,,,,,,,,,11:25,,11:26,,
201703017101308,SHENFLD,,,,11:31,,,,,,,,,,,,11:35,,,
201703017101308,BRTWOOD,,,,11:32,,,,,11:36,,,,,,,,,,
201703017101308,HRLDWOD,,,,11:35,,,,,11:39,,,,,,,,,,
201703017101308,GIDEAPK,,,,11:36:30,,,,,,,,,,,,11:40,,,
201703017101308,ROMFORD,,,,11:37,,,,,,,,,,,,11:43,,,
201703017101308,CHDWLHT,,,,11:39,,,,,11:45,,,,,,,,,,
201703017101308,GODMAYS,,,,11:39:30,,,,,11:45,,,,,,,,,,
201703017101308,SVNKNGS,,,,11:40,,,,,11:46,,,,,,,,,,
201703017101308,ILFORD,,,,11:41,,,,,,,,,,,,11:47,,,
201703017101308,MANRPK,,,,11:42,,,,,11:48,,,,,,,,,,
201703017101308,FRSTGTJ,,,,11:42:30,,,,,,,,,,,,11:49,,,
201703017101308,FRSTGT,,,,11:43,,,,,11:49,,,,,,,,,,
201703017101308,STFD,11:45,,11:45,,11:46,,,,,,,,,,11:52,,11:54,,
201703017101308,BOWJ,,,,11:50,,,,,,,,,,,,11:56,,,
201703017101308,BTHNLGR,,,,11:52,,,,,,,,,,,,11:58,,,
201703017101308,LIVST,11:55,,11:55,,,,,,,,,,,,12:02,,,,
201703017101316,NRCH,,10:30,,,10:30,,,,,,,,,,,,,126,
201703017101316,DISS,10:47,10:47,10:46:30,,10:47:30,,,,,,,,,,,,,126,
201703017101316,IPSWICH,11:08,11:09,11:07:30,,11:09:30,,,,,,,,,,,,,126,
201703017101316,MANNGTR,11:19,11:19,11:18:30,,11:19:30,,,,,,,,,,,,,126,
201703017101316,CLCHSTR,11:28,11:30,11:28,,11:30,,,,,,,,,,,,,126,
201703017101316,LIVST,12:19,,12:17,,,,,,,,,,,,,,,126,
201703017101320,NRCH,,11:00,,,11:00,,,,,,,,,,,,11:01,,
201703017101320,NRCHTPJ,,,,11:01,,,,,11:02,,,,,,,,,,
201703017101320,TRWSSBJ,,,,11:01:30,,,,,11:02,,,,,,,,,,
201703017101320,TROWSEJ,,,,11:02:30,,,,,,,,,,,,11:03,,,
201703017101320,DISS,11:17,11:17,11:16:30,,11:17:30,,,,,,,,,,11:18,,11:19,,
201703017101320,HAGHLYJ,,,,11:26,,,,,,,,,,,,11:28,,,
201703017101320,STWMRKT,11:29,11:29,11:28:30,,11:29:30,,,,,,,,,,11:31,,11:31,,
201703017101320,IPSWEPJ,,,,11:38,,,,,11:38,,,,,,,,,,
201703017101320,IPSWESJ,,,,11:39,,,,,,,,,,,,11:39,,,
201703017101320,IPSWICH,11:41,11:43,11:41,,11:43,,,,,,,,,,11:42,,11:44,,
201703017101320,IPSWHJN,,,,11:45,,,,,,,,,,,,11:46,,,
201703017101320,MANNGTR,11:52,11:53,11:52,,11:53,,,,,,,,,,11:53,,11:55,,
201703017101320,CLCHSTR,12:02,12:03,12:01:30,,12:03:30,,,,,,,,,,12:03,,12:03,,
201703017101320,MRKSTEY,,,,12:08,,,,,,,,,,,,12:08,,,
201703017101320,WITHAME,,,,12:14,,,,,,,,,,,,12:13,,,
201703017101320,CHLMSFD,12:21,12:21,12:20:30,,12:22,,,,,,,,,,12:20,,12:21,,
201703017101320,SHENFLD,,,,12:31,,,,,,,,,,,,12:30,,,
201703017101320,BRTWOOD,,,,12:32,,,,,12:31,,,,,,,,,,
201703017101320,HRLDWOD,,,,12:35,,,,,12:34,,,,,,,,,,
201703017101320,GIDEAPK,,,,12:36:30,,,,,,,,,,,,12:37,,,
201703017101320,ROMFORD,,,,12:37,,,,,,,,,,,,12:38,,,
201703017101320,CHDWLHT,,,,12:39,,,,,12:40,,,,,,,,,,
201703017101320,GODMAYS,,,,12:39:30,,,,,12:40,,,,,,,,,,
201703017101320,SVNKNGS,,,,12:40,,,,,12:41,,,,,,,,,,
201703017101320,ILFORD,,,,12:41,,,,,,,,,,,,12:43,,,
201703017101320,MANRPK,,,,12:42,,,,,12:44,,,,,,,,,,
201703017101320,FRSTGTJ,,,,12:42:30,,,,,,,,,,,,12:45,,,
201703017101320,FRSTGT,,,,12:43,,,,,12:45,,,,,,,,,,
201703017101320,STFD,12:45,,12:45,,12:46,,,,,,,,,,12:51,,12:52,,
201703017101320,BOWJ,,,,12:50,,,,,,,,,,,,12:53,,,
201703017101320,BTHNLGR,,,,12:52,,,,,,,,,,,,12:56,,,
201703017101320,LIVST,12:55,,12:55,,,,,,,,,,,,13:00,,,,
201703017101328,NRCH,,11:30,,,11:30,,,,,,,,,,,,11:30,,
201703017101328,NRCHTPJ,,,,11:31,,,,,11:31,,,,,,,,,,
201703017101328,TRWSSBJ,,,,11:31:30,,,,,11:31,,,,,,,,,,
201703017101328,TROWSEJ,,,,11:32:30,,,,,,,,,,,,11:32,,,
201703017101328,DISS,11:47,11:47,11:46:30,,11:47:30,,,,,,,,,,11:46,,11:48,,
201703017101328,HAGHLYJ,,,,11:56,,,,,,,,,,,,11:56,,,
